NO,MOVIE_NM,DRCTR_NM,MAKR_NM,INCME_CMPNY_NM,DISTB_CMPNY_NM,OPN_DE,MOVIE_TY_NM,MOVIE_STLE_NM,NLTY_NM,TOT_SCRN_CO,SALES_PRICE,VIEWNG_NMPR_CO,SEOUL_SALES_PRICE,SEOUL_VIEWNG_NMPR_CO,GENRE_NM,GRAD_NM,MOVIE_SDIV_NM
83,호쿠사이,하시모토 하지메,,(주)미디어캐슬,(주)미디어캐슬,20230716,개봉영화,장편,일본,5,,339,,256,드라마,12세이상관람가,독립/예술영화
84,드림팰리스,가성문,㈜인디스토리,,㈜인디스토리,20230531,개봉영화,장편,한국,75,,269,,86,드라마,12세이상관람가,독립/예술영화
85,에브리씽 에브리웨어 올 앳 원스,"다니엘 콴,다니엘 쉐이너트",,(주)더쿱디스트리뷰션,워터홀컴퍼니(주),20221012,개봉영화,장편,미국,620,,247,,237,액션,15세이상관람가,독립/예술영화
86,"자우림, 더 원더랜드","김지환,허민",써티세븐스디그리(주),,메가박스중앙(주),20230607,개봉영화,장편,한국,109,,231,,200,다큐멘터리,전체관람가,독립/예술영화
87,블랙 워터: 어비스,앤드류 트라우키,,(주)올스타엔터테인먼트,주식회사 원더스튜디오,20230614,개봉영화,장편,호주,56,,215,0,0,액션,15세이상관람가,일반영화
88,노트르담 온 파이어,장 자끄 아노,,찬란,찬란,20230629,개봉영화,장편,프랑스,20,,213,,143,드라마,12세이상관람가,독립/예술영화
89,나의 사소한 슬픔,마이클 맥고완,,(주)케이티알파,스튜디오 에이드,20230614,개봉영화,장편,캐나다,73,,203,,33,드라마,15세이상관람가,독립/예술영화
90,거울 속 외딴 성,하라 케이이치,,(주)대교 미디어콘텐츠사업본부,워터홀컴퍼니(주),20230412,개봉영화,장편,일본,335,,184,0,0,애니메이션,12세이상관람가,독립/예술영화
91,살롱 드 서울,이자민,,,주식회사 씨엠닉스,20230621,개봉영화,장편,한국,7,,179,,22,기타,15세이상관람가,독립/예술영화
92,익스트림 페스티벌,김홍기,"(주)비리프,(주)실버라이닝 스튜디오",,트윈플러스파트너스(주),20230607,개봉영화,장편,한국,42,,175,,114,코미디,12세이상관람가,독립/예술영화
93,비의도적 연애담 스페셜,장의순,주식회사 넘버쓰리픽쳐스,,주식회사 넘버쓰리픽쳐스,20230614,개봉영화,장편,한국,23,,158,,158,드라마,12세이상관람가,일반영화
94,엽문의 시작,이입명,,(주)제이앤씨미디어그룹,"와이드 릴리즈(주),(주)제이앤씨미디어그룹",20230623,개봉영화,장편,중국,48,,156,0,0,액션,15세이상관람가,일반영화
95,말이야 바른 말이지,"김소형,박동훈,최하나,송현주,한인미,윤성호","서울독립영화제,씨에스픽쳐스",,서울독립영화제,20230517,개봉영화,옴니버스,한국,34,,155,,30,코미디,전체관람가,독립/예술영화
96,안나푸르나,황승재,주식회사인시즌,,시네마 뉴원,20230608,개봉영화,장편,한국,16,,155,,6,드라마,전체관람가,독립/예술영화
97,라이드 온,래리 양,,(주)콘텐츠판다,"(주)넥스트엔터테인먼트월드(NEW),(주)콘텐츠판다",20230531,개봉영화,장편,중국,100,,153,0,0,액션,12세이상관람가,일반영화
98,존 윅 4,채드 스타헬스키,,"(주)제이앤씨미디어그룹,(유)조이앤시네마",(주)레드아이스 엔터테인먼트,20230412,개봉영화,장편,미국,,,148,,148,액션,청소년관람불가,일반영화
99,레이디,오성수,(주)크리허브,,주식회사 씨엠닉스,20230726,개봉영화,장편,한국,3,,140,,100,드라마,15세이상관람가,독립/예술영화
100,리턴 투 서울,데이비 추,(주)맑은시네마,(주)엣나인필름,(주)엣나인필름,20230503,개봉영화,장편,프랑스,59,,133,,133,드라마,15세이상관람가,독립/예술영화
101,토리와 로키타,"장 피에르 다르덴,뤽 다르덴",,(주)영화사 진진,(주)영화사 진진,20230510,개봉영화,장편,벨기에,48,,130,,130,드라마,15세이상관람가,독립/예술영화
